payment_type,profit_per_order,sales_per_customer,category_id,category_name,customer_city,customer_country,customer_id,customer_segment,customer_state,customer_zipcode,department_id,department_name,latitude,longitude,market,order_city,order_country,order_customer_id,order_date,order_id,order_item_cardprod_id,order_item_discount,order_item_discount_rate,order_item_id,order_item_product_price,order_item_profit_ratio,order_item_quantity,sales,order_item_total_amount,order_profit_per_order,order_region,order_state,order_status,product_card_id,product_category_id,product_name,product_price,shipping_date,shipping_mode,label,late_risk,on_time,day_for_shipping,order_date_count,shipping_date_count
TRANSFER,107.93583,371.98,9.0,Cardio Equipment,Caguas,Puerto Rico,6078.747,Consumer,PR,725.0,3.0,Footwear,18.218403,-66.3706,Africa,Harrogate,South Africa,6003.5156,2016-02-17,48915.44,191.0,36.0,0.09,121434.305,99.99,0.3,4.0,399.96,359.98,101.45965,East Africa,Basra,PROCESSING,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.99,2016-06-10,Standard Class,0,0,0,114,14,23
CASH,-282.68103,133.09271,18.0,Men's Footwear,Caguas,Puerto Rico,345.72842,Home Office,PR,725.0,4.0,Apparel,18.267307,-66.37063,Europe,Alphen aan den Rijn,Germany,325.1368,2017-07-02,63502.64,403.0,0.0,0.0,157862.55,129.99,-1.7534292,1.0,129.99,129.99,-291.41663,Western Europe,North Rhine-Westphalia,CLOSED,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2017-07-15,First Class,1,1,0,13,23,7
TRANSFER,30.862236,114.39,18.0,Men's Footwear,Cumberland,EE. UU.,8394.927,Home Office,CA,92707.57,4.0,Apparel,33.096115,-117.263954,Pacific Asia,Porto Alegre,Turkey,8013.9995,2016-08-31,43721.65,403.0,14.99,0.12,108509.37,129.99,0.26312995,1.0,129.99,116.99,29.474922,West Asia,New South Wales,PROCESSING,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2016-10-01,First Class,1,1,0,31,17,23
CASH,-7.1967263,44.98857,46.0,Indoor/Outdoor Games,Newark,EE. UU.,856.76654,Consumer,NJ,10002.737,7.0,Fan Shop,41.05503,-74.139244,LATAM,Donets'k,Cuba,868.2634,2017-05-19,59901.44,1014.0,6.0,0.13,146363.67,49.98,-0.14,1.0,49.98,43.65902,-1.5296564,Caribbean,Tocantins,CLOSED,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2017-05-24,First Class,1,1,0,5,13,17
DEBIT,-68.32404,176.9775,24.0,Women's Apparel,Cayey,EE. UU.,9691.282,Consumer,MD,23457.33,5.0,Golf,37.693108,-77.12884,USCA,Phuntsholing,United States,9839.574,2016-06-06,32613.95,502.0,31.99,0.17,84243.77,50.0,-0.21178558,4.0,200.0,175.95442,-86.782936,South of  USA ,Virginia,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2016-08-10,First Class,1,1,0,65,34,13
DEBIT,28.124529,95.98,9.0,Cardio Equipment,Chicago,EE. UU.,1953.3413,Consumer,NJ,10003.822,3.0,Footwear,40.797718,-74.00912,Europe,Lodz,Poland,2151.3923,2016-06-12,44909.41,191.0,4.0,0.04274586,114273.23,99.99,0.29,1.0,99.96,93.38053,27.473202,Eastern Europe,Quebec,COMPLETE,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.99,2016-09-07,Standard Class,-1,0,1,87,10,19
PAYMENT,7.488952,19.392817,36.0,Golf Balls,Caguas,Puerto Rico,1962.893,Consumer,PR,725.0,6.0,Outdoors,18.432283,-66.37059,Pacific Asia,Barcelona,China,2120.2742,2016-02-09,24776.223,829.7257,2.75,0.12,64388.84,19.99,0.35,1.0,20.589592,18.376566,8.067813,Eastern Asia,Bursa,PENDING_PAYMENT,793.0177,29.0,Glove It Women's Imperial Golf Glove,19.99,2016-04-13,Standard Class,0,0,0,64,17,13
PAYMENT,138.18097,453.0151,9.0,Cardio Equipment,Bristol,EE. UU.,1459.6556,Consumer,CA,91720.8,3.0,Footwear,33.888813,-118.205124,LATAM,Tijuana,Mexico,1379.3516,2016-12-10,58965.043,191.0,36.0,0.1,147107.78,99.99,0.29,5.0,499.95,454.5447,151.39023,Central America,Guatemala,PENDING_PAYMENT,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.99,2017-05-14,Standard Class,1,1,0,155,17,20
CASH,85.95495,293.98,17.0,Cleats,Columbus,EE. UU.,7002.5728,Consumer,MI,59531.1,4.0,Apparel,42.033432,-83.16605,Pacific Asia,Manila,Filipinas,6737.8794,2015-05-19,21739.229,365.0,9.0,0.03,53653.836,59.99,0.29,5.0,299.95,284.98,85.5088,Southeast Asia,Capital Nacional,CLOSED,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2015-09-26,Second Class,1,1,0,130,9,11
TRANSFER,12.471091,122.84,18.0,Men's Footwear,Chicago,EE. UU.,10196.228,Corporate,DC,62291.04,4.0,Apparel,39.93505,-88.127594,Africa,Cairo,Egypt,10197.124,2017-06-01,45673.867,403.0,10.199784,0.09,114081.875,129.99,0.11,1.0,129.99,116.142456,11.759147,North Africa,Cairo,PENDING,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2017-08-12,First Class,1,1,0,72,23,11
DEBIT,3.8980627,174.31586,29.0,Shop By Sport,Westland,EE. UU.,2593.4443,Corporate,CA,91348.055,5.0,Golf,31.801426,-117.21482,Europe,Jundiai,Poland,2855.5796,2016-06-21,47417.22,627.0,16.0,0.1,119025.69,39.99,0.01,5.0,199.95,179.96207,4.5906553,Eastern Europe,Luxembourg,COMPLETE,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2016-11-11,Second Class,1,1,0,143,15,16
PAYMENT,68.228966,128.69,24.0,Women's Apparel,Caguas,Puerto Rico,4627.878,Consumer,PR,725.0,5.0,Golf,18.215057,-66.37056,Europe,Liberec,France,4688.756,2017-04-01,65883.2,502.0,16.8,0.12,163595.36,50.0,0.5,3.0,150.0,130.49307,58.488487,Western Europe,Isle of France,PENDING_PAYMENT,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2017-08-30,Standard Class,1,1,0,151,25,22
CASH,52.17079,188.99,46.0,Indoor/Outdoor Games,Las Vegas,EE. UU.,17503.59,Consumer,NY,11413.589,7.0,Fan Shop,41.72147,-74.68645,Europe,Palma Soriano,Ukraine,16463.332,2017-01-15,51836.53,1014.0,10.095591,0.06,128105.48,49.98,0.28,4.0,199.92,181.99,53.400555,Eastern Europe,Kharkiv,CLOSED,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2017-03-03,Standard Class,0,0,0,47,12,16
PAYMENT,49.557728,163.7929,46.0,Indoor/Outdoor Games,Baltimore,EE. UU.,8564.928,Consumer,OH,37813.824,7.0,Fan Shop,39.95843,-80.46333,LATAM,Apopa,El Salvador,8542.329,2015-01-27,2012.3147,1014.0,0.0,0.0,4870.916,49.98,0.34,3.0,141.78484,159.94661,47.501205,Central America,San Salvador,PENDING_PAYMENT,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2015-02-03,Second Class,1,1,0,7,16,10
DEBIT,50.60083,107.89,18.0,Men's Footwear,Caguas,Puerto Rico,5956.095,Corporate,PR,725.0,4.0,Apparel,18.246115,-66.370575,LATAM,Smyrna,Panama,5731.8086,2015-03-14,10412.5,403.0,22.49,0.17,25540.326,129.99,0.47,1.0,129.99,109.18,52.3342,South America,Mandoul,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2015-07-14,Standard Class,1,1,0,122,11,24
PAYMENT,137.89583,284.95,43.0,Camping & Hiking,Santa Fe,EE. UU.,8818.669,Consumer,MD,30074.818,7.0,Fan Shop,39.236744,-80.37354,USCA,Split,United States,8953.792,2016-04-08,28902.543,957.0,10.0,0.05,73462.02,299.98,0.49,1.0,299.98,284.97202,143.2279,US Center ,Alagoas,PENDING_PAYMENT,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.98,2016-11-24,Standard Class,1,1,0,230,16,11
TRANSFER,42.81094,130.49303,24.0,Women's Apparel,Hesperia,EE. UU.,4408.0547,Consumer,CA,85032.625,5.0,Golf,34.06961,-118.29071,Europe,Guarapuava,Germany,4471.9937,2015-07-18,12131.024,502.0,4.5,0.03,29590.592,50.0,0.3,3.0,150.0,136.46468,41.990078,Western Europe,Liguria,PENDING,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2015-07-27,First Class,1,1,0,9,29,22
PAYMENT,32.75335,123.49,18.0,Men's Footwear,Columbus,EE. UU.,9355.434,Corporate,OH,37895.99,4.0,Apparel,40.534977,-81.49391,Europe,Guantanamo,Italy,9306.812,2015-05-16,11591.072,403.0,4.0,0.03,28549.893,129.99,0.26,1.0,129.99,124.633995,30.781893,Southern Europe,Lombardy,PENDING_PAYMENT,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2015-07-31,Standard Class,-1,0,1,76,15,7
DEBIT,61.747314,127.663734,18.0,Men's Footwear,Caguas,Puerto Rico,7888.3057,Corporate,PR,725.0,4.0,Apparel,18.238087,-66.370544,Pacific Asia,Kwinana,Turkey,7834.261,2016-08-05,42392.234,403.0,1.3,0.01,106519.5,129.99,0.48,1.0,129.99,128.69,68.891754,West Asia,Sistan and Baluchestan,ON_HOLD,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2016-09-23,Standard Class,-1,0,1,49,19,16
PAYMENT,162.84564,335.98,45.0,Fishing,Caguas,Puerto Rico,6252.512,Consumer,PR,725.0,7.0,Fan Shop,18.288443,-66.37051,LATAM,Waitakere,Mexico,5977.898,2015-05-13,7902.2314,1004.0,67.663635,0.17,19748.611,399.98,0.49,1.0,399.98,331.98,159.73064,Central America,Guanajuato,PENDING_PAYMENT,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2015-05-20,Standard Class,-1,0,1,7,26,18
DEBIT,-80.24023,319.98,45.0,Fishing,Caguas,Puerto Rico,468.56985,Home Office,PR,725.0,7.0,Fan Shop,18.224598,-66.0444,Europe,Bath,Italy,457.92444,2015-07-30,13515.125,1004.0,99.99,0.25,33473.105,399.98,-0.23963033,1.0,399.98,299.99,-68.60367,Southern Europe,Campania,COMPLETE,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2015-09-28,Standard Class,-1,0,1,60,17,20
TRANSFER,24.73127,124.79,24.0,Women's Apparel,Wilmington,EE. UU.,5230.485,Consumer,CA,92307.66,5.0,Golf,31.874018,-115.16901,Europe,Barcelona,Spain,5233.864,2015-09-14,15760.876,502.0,27.0,0.16,40883.07,50.0,0.15,3.0,150.0,124.3414,23.672724,Southern Europe,Catalonia,PENDING,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2015-10-31,Standard Class,-1,0,1,47,16,14
DEBIT,43.346443,103.99,17.0,Cleats,Chicago,EE. UU.,6047.1797,Corporate,IL,60610.094,4.0,Apparel,41.81523,-87.78891,Pacific Asia,Ho Chi Minh City,Vietnam,5646.7256,2015-11-17,23841.809,365.0,20.0,0.16,58921.67,59.99,0.39337105,2.0,119.98,103.99,42.50885,Southeast Asia,Ho Chi Minh City,ON_HOLD,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2015-11-21,Second Class,0,0,0,4,13,6
PAYMENT,164.96295,379.98,45.0,Fishing,Caguas,Puerto Rico,7978.0415,Corporate,PR,725.0,7.0,Fan Shop,18.246098,-66.37061,LATAM,Petapa,Guatemala,7936.1206,2015-03-12,8463.908,1004.0,18.0,0.05,21960.518,399.98,0.39,1.0,399.98,383.50803,157.9602,Central America,Guatemala,PENDING_PAYMENT,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2015-08-01,Standard Class,1,1,0,142,23,21
DEBIT,108.54089,395.98,45.0,Fishing,Bridgeton,EE. UU.,11611.919,Consumer,KY,54962.996,7.0,Fan Shop,44.02975,-88.16578,Europe,Bundaberg,Spain,11658.916,2015-10-04,11906.749,1004.0,3.5,0.01,30724.475,399.98,0.27,1.0,399.98,395.98,108.97822,Southern Europe,Andalusia,COMPLETE,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2015-12-17,First Class,1,1,0,74,11,16
CASH,23.345276,82.97,29.0,Shop By Sport,Watsonville,EE. UU.,1448.0343,Corporate,OH,30328.0,5.0,Golf,38.04016,-76.99557,Europe,Estocolmo,Sweden,1506.3975,2015-02-19,17745.293,627.0,7.2,0.1,45597.973,39.99,0.31,2.0,79.98,80.0,24.279514,Northern Europe,Stockholm,CLOSED,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2015-07-16,Second Class,1,1,0,147,12,14
PAYMENT,-3.8313303,351.98,45.0,Fishing,Mcallen,EE. UU.,3173.2048,Consumer,TX,80586.32,7.0,Fan Shop,32.17089,-97.72368,Pacific Asia,Oslo,Australia,3296.557,2016-02-25,29528.867,1004.0,40.0,0.1,74917.56,399.98,0.02,1.0,399.98,359.98,-7.9026785,Oceania,Aveiro,PENDING_PAYMENT,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2016-05-12,Standard Class,1,1,0,77,17,21
DEBIT,-27.865026,134.40764,29.0,Shop By Sport,Caguas,Puerto Rico,1720.8907,Consumer,PR,725.0,5.0,Golf,18.242058,-66.037056,Europe,Viena,Austria,1798.8406,2016-06-27,66861.13,627.0,25.490477,0.16,166463.97,39.99,-0.19,4.0,159.96,143.52882,-27.656626,Western Europe,Vienna,COMPLETE,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2017-01-07,Standard Class,1,1,0,194,32,9
PAYMENT,127.462,451.7264,9.0,Cardio Equipment,Fargo,EE. UU.,7355.178,Consumer,OH,45011.723,3.0,Footwear,40.655087,-83.008736,Pacific Asia,Bagcilar,Indonesia,7109.3604,2015-12-07,24369.44,191.0,32.5,0.06,60788.367,99.99,0.28,5.0,499.95,468.2455,129.63168,Southeast Asia,Capital District,PENDING_PAYMENT,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.99,2015-12-31,Standard Class,1,1,0,24,13,17
PAYMENT,-252.2149,269.98,69.0,Music,Baldwin Park,EE. UU.,16556.25,Consumer,CA,93304.48,7.0,Discs Shop,36.29668,-118.931366,Pacific Asia,Manila,Filipinas,16862.299,2017-11-21,72968.92,1354.5406,6.4,0.02,175721.92,299.98,-0.8,1.0,299.97,278.98,-241.08687,Southeast Asia,Capital Nacional,PENDING_PAYMENT,1356.0,68.96814,Nike Men's Dri-FIT Victory Golf Polo,299.98,2017-12-04,Standard Class,0,0,0,13,7,10
DEBIT,114.484184,290.98,43.0,Camping & Hiking,Danbury,EE. UU.,9563.016,Consumer,AZ,90064.52,7.0,Fan Shop,33.961292,-110.968765,LATAM,Bogota,Colombia,9551.564,2017-06-30,59194.28,957.0,8.0,0.03,146742.1,299.98,0.38,1.0,299.98,290.95526,113.63145,South America,Bogota,COMPLETE,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.98,2017-11-08,Standard Class,0,0,0,131,21,15
DEBIT,92.11327,195.99,48.0,Water Sports,Caguas,Puerto Rico,4809.882,Consumer,PR,725.0,7.0,Fan Shop,18.229862,-66.37051,Pacific Asia,Cairo,Mexico,4505.9995,2016-06-27,28931.055,1073.0,0.0,0.0,69668.64,199.99,0.48,1.0,199.99,193.99,92.163086,Southeast Asia,Bangkok,COMPLETE,1073.0,48.0,Pelican Sunstream 100 Kayak,199.99,2016-12-24,Standard Class,0,0,0,180,32,10
DEBIT,4.1617665,15.931585,41.0,As Seen on  TV!,Caguas,Puerto Rico,2051.8442,Consumer,PR,725.0,6.0,Outdoors,18.238838,-66.37058,Pacific Asia,Rome,Israel,2145.1062,2016-09-03,43989.08,957.0,0.8003309,0.07,110874.85,16.958286,0.3,1.0,15.840136,18.284866,3.8333428,West Asia,Babylon,COMPLETE,924.34875,40.0,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,17.99,2016-09-28,Standard Class,-1,0,1,25,14,15
CASH,29.537647,91.99923,24.0,Women's Apparel,Garden Grove,EE. UU.,5226.9043,Home Office,OR,97085.5,5.0,Golf,45.349407,-122.623634,Europe,Santa Barbara,Germany,4919.812,2015-09-14,17884.555,502.0,8.768302,0.1,44784.793,50.0,0.34,2.0,100.0,89.960495,32.95649,Western Europe,Hesse,CLOSED,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2015-09-16,Standard Class,-1,0,1,2,16,12
PAYMENT,19.839525,86.99712,32.0,Men's Golf Clubs,Hanford,EE. UU.,3552.0837,Home Office,NY,13230.661,6.0,Outdoors,41.679634,-75.15768,Europe,Madrid,Spain,3349.0063,2017-07-27,64329.258,627.0,20.8,0.18,162304.11,99.99,0.25,1.0,119.97,90.85356,20.145292,Southern Europe,Madrid,PENDING_PAYMENT,646.2188,29.0,Summer dresses,99.99,2017-08-15,Standard Class,1,1,0,19,19,10
PAYMENT,19.682398,115.528175,18.0,Men's Footwear,Wilkes Barre,EE. UU.,11312.388,Corporate,OH,36892.3,4.0,Apparel,39.488266,-81.61037,Pacific Asia,Ho Chi Minh City,Vietnam,11277.98,2015-08-24,23658.455,403.0,21.167383,0.13,61172.234,129.99,0.18,1.0,129.99,112.47309,18.36837,Southeast Asia,Ho Chi Minh City,PENDING_PAYMENT,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2015-12-24,Second Class,1,1,0,122,15,22
DEBIT,135.89781,363.98,45.0,Fishing,Beloit,EE. UU.,5196.519,Consumer,TX,77081.27,7.0,Fan Shop,32.801666,-96.86378,USCA,Caldwell,United States,5166.636,2016-06-20,37615.332,1004.0,32.497826,0.07,94063.625,399.98,0.45,1.0,399.98,366.74445,136.5971,US Center ,Illinois,COMPLETE,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2016-10-27,Standard Class,1,1,0,129,23,14
DEBIT,-26.907562,106.34242,9.0,Boxing & MMA,Mount Pleasant,EE. UU.,11873.704,Corporate,NY,10464.837,3.0,Footwear,41.57876,-73.87892,Europe,Depok,Sweden,11854.358,2017-06-21,64884.996,191.0,8.0,0.07,160833.66,59.99,-0.18,2.0,119.97,105.5717,-27.748669,Northern Europe,Stockholm,COMPLETE,202.09862,9.0,Under Armour Women's Micro G Skulpt Running S,50.0,2017-06-29,Second Class,1,1,0,8,25,23
DEBIT,4.454513,41.48266,24.0,Women's Apparel,Fayetteville,EE. UU.,6434.5015,Consumer,TN,38253.664,5.0,Golf,35.206715,-87.9862,Europe,Obregon,France,6347.2773,2015-09-13,19652.584,502.0,9.1,0.16,49319.777,50.0,0.13,1.0,50.0,41.99285,4.301383,Western Europe,Isle of France,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2015-10-06,Standard Class,1,1,0,23,12,15
PAYMENT,48.96099,107.89,37.0,Electronics,Caguas,Puerto Rico,1000.7813,Home Office,PR,725.0,6.0,Outdoors,18.231565,-66.370605,USCA,Arbil,United States,815.30334,2016-06-16,37144.95,885.48193,1.3411927,0.01,92105.25,31.99,0.48,4.0,119.97,106.59,53.24968,East of USA,Massachusetts,PENDING_PAYMENT,909.00604,40.0,Bridgestone e6 Straight Distance NFL Carolina,39.75,2016-08-11,First Class,1,1,0,56,17,18
TRANSFER,24.305332,112.54151,40.0,Accessories,Sugar Land,EE. UU.,9967.703,Consumer,TX,78575.89,6.0,Outdoors,26.0985,-97.16096,USCA,Weimar,United States,9980.043,2016-06-22,36923.27,902.4146,4.012012,0.05,90242.21,24.99,0.23,5.0,119.98,108.21799,30.295906,West of USA ,California,PENDING,889.6818,43.0,Summer dresses,24.99,2016-07-24,Standard Class,0,0,0,32,13,15
TRANSFER,97.97,275.525,17.0,Cleats,Caguas,Puerto Rico,6165.281,Consumer,PR,725.0,4.0,Apparel,18.282764,-66.37053,Europe,Agadir,Germany,6074.4546,2015-08-14,18425.033,365.0,17.495327,0.05,44374.598,59.99,0.35,5.0,299.95,282.10397,98.23043,Western Europe,Baden-Württemberg,PROCESSING,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2015-08-18,Same Day,1,1,0,4,16,25
DEBIT,33.336956,351.98,9.0,Cardio Equipment,Caguas,Puerto Rico,12023.637,Corporate,PR,725.0,3.0,Footwear,18.20618,-66.37051,LATAM,Surabaya,Ireland,12108.185,2015-05-16,8758.732,191.0,60.0,0.15,21794.715,99.99,0.09,4.0,399.96,350.90927,30.281466,Central America,Merida,COMPLETE,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.99,2015-08-12,Standard Class,1,1,0,88,15,24
DEBIT,42.73386,97.31958,24.0,Women's Apparel,Caguas,Puerto Rico,7460.1196,Consumer,PR,725.0,5.0,Golf,18.273182,-71.01587,Pacific Asia,Sydney,Australia,7723.7944,2016-03-07,25549.275,502.0,5.466452,0.05,65395.363,50.0,0.47,2.0,99.99,96.77103,47.948643,Oceania,New South Wales,PENDING_PAYMENT,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2016-06-26,First Class,1,1,0,111,17,20
TRANSFER,-199.26254,189.99,48.0,Water Sports,Caguas,Puerto Rico,11105.863,Consumer,PR,725.0,7.0,Fan Shop,18.286432,-66.37053,LATAM,Tegucigalpa,Thailand,11200.704,2017-04-03,55611.695,1073.0,4.5,0.02,137598.08,199.99,-0.9743247,1.0,199.99,195.99,-204.48631,Central America,Francisco Morazan,PENDING,1073.0,48.0,Pelican Sunstream 100 Kayak,199.99,2017-04-11,Standard Class,0,0,0,8,9,7
PAYMENT,44.350586,173.99,9.0,Cardio Equipment,Caguas,Puerto Rico,11167.988,Consumer,PR,725.0,3.0,Footwear,18.231087,-66.370544,Pacific Asia,Sydney,Australia,11141.583,2015-12-25,25100.873,191.0,26.0,0.13,61539.42,99.99,0.28,2.0,199.98,179.99,43.76655,Oceania,New South Wales,PENDING_PAYMENT,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.99,2016-02-05,Standard Class,0,0,0,42,14,14
DEBIT,14.801589,45.22376,46.0,Indoor/Outdoor Games,New York,EE. UU.,2073.279,Consumer,FL,30081.59,7.0,Fan Shop,30.09317,-80.021126,LATAM,Culiacan,Mexico,2381.5464,2017-02-14,59437.93,1014.0,3.5,0.07,149770.38,49.98,0.31,1.0,49.98,46.48,17.618116,Central America,Sinaloa,ON_HOLD,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2017-07-13,Standard Class,1,1,0,149,11,33
PAYMENT,22.94144,49.043472,36.0,Electronics,Caguas,Puerto Rico,2415.9736,Corporate,PR,725.0,6.0,Outdoors,18.258873,-66.37051,USCA,Kinshasa,United States,2495.4568,2016-06-04,37538.863,902.28046,14.99,0.18,92754.734,39.99,0.42,2.0,59.99,49.880066,19.402655,West of USA ,Arizona,PENDING_PAYMENT,823.55975,29.0,Fighting video games,39.99,2016-07-25,Second Class,0,0,0,51,6,20
PAYMENT,-11.454813,47.115654,24.0,Women's Apparel,Holland,EE. UU.,1794.3112,Consumer,TX,77844.234,5.0,Golf,33.204098,-98.47956,Pacific Asia,Cancun,Kyrgyzstan,1966.209,2017-01-05,48957.938,502.0,4.0,0.07,122822.64,50.0,-0.3,1.0,50.0,47.48,-5.219718,Southern Europe,Bishkek,PENDING_PAYMENT,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2017-01-20,Standard Class,1,1,0,15,14,5
TRANSFER,62.911793,327.98,45.0,Fishing,Caguas,Puerto Rico,11577.753,Corporate,PR,725.0,7.0,Fan Shop,18.214134,-66.37058,USCA,Qom,United States,11491.997,2016-03-22,38751.92,1004.0,68.0,0.18,98042.05,399.98,0.19,1.0,399.98,327.98,61.85435,East of USA,New Jersey,PROCESSING,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2016-08-02,Standard Class,0,0,0,133,15,16
TRANSFER,-178.878,36.167164,29.0,Shop By Sport,Kenner,EE. UU.,8814.338,Consumer,SC,44112.754,5.0,Golf,34.066128,-90.06095,USCA,Los Angeles,United States,9043.36,2016-03-30,37919.008,627.0,2.0,0.05,93805.51,39.99,-2.6614397,1.0,39.99,37.496292,-160.96898,West of USA ,California,PENDING,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2016-04-25,Standard Class,-1,0,1,26,13,8
DEBIT,77.07522,193.98405,48.0,Water Sports,Caguas,Puerto Rico,10281.876,Consumer,PR,725.0,7.0,Fan Shop,18.276981,-66.3706,LATAM,Maringa,Mexico,10535.305,2015-01-17,1163.5778,1073.0,9.63775,0.05,2859.2375,199.99,0.41,1.0,199.99,185.99881,79.09661,Central America,Mexico,ON_HOLD,1073.0,48.0,Pelican Sunstream 100 Kayak,199.99,2015-01-19,Standard Class,-1,0,1,2,16,5
DEBIT,78.354034,238.54793,17.0,Cleats,Tustin,EE. UU.,3251.1584,Corporate,IL,60120.63,4.0,Apparel,41.575035,-87.53997,LATAM,Avellaneda,Brazil,3298.5474,2015-04-29,8961.885,365.0,0.0,0.0,22265.578,59.99,0.33,4.0,239.96,242.47131,81.12163,South America,Guerrero,COMPLETE,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2015-05-14,Standard Class,1,1,0,15,23,21
TRANSFER,18.822365,47.485733,37.0,Golf Balls,Caguas,Puerto Rico,4335.2803,Consumer,PR,725.0,6.0,Outdoors,18.233356,-66.37059,USCA,San Miguelito,United States,4355.7534,2016-07-10,35527.227,777.7809,1.3,0.02,90040.38,19.99,0.35,3.0,50.0,49.26858,12.297809,West of USA ,California,PENDING,804.0,36.0,Glove It Women's Imperial Golf Glove,17.99,2016-07-23,First Class,1,1,0,13,23,27
PAYMENT,66.05754,165.98267,29.0,Shop By Sport,Caguas,Puerto Rico,4093.3623,Home Office,PR,725.0,5.0,Golf,18.226767,-66.37051,LATAM,Guadalajara,Mexico,3880.659,2017-04-02,58741.387,627.0,3.9,0.02,149346.5,39.99,0.44,4.0,159.96,163.99394,63.70104,Central America,Jalisco,PENDING_PAYMENT,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2017-05-02,Standard Class,0,0,0,30,22,10
CASH,4.238059,359.6725,66.0,Crafts,Caguas,Puerto Rico,15603.53,Consumer,PR,725.0,4.0,Apparel,18.282383,-66.04392,Europe,Reutlingen,Thailand,15134.297,2017-03-25,68600.63,1354.0,118.461296,0.25,170834.77,461.48,-0.01,1.0,461.48,351.98,6.5297713,Southern Europe,Basque Country,CLOSED,1353.0664,66.0,Porcelain crafts,461.48,2017-06-17,Second Class,0,0,0,84,28,17
DEBIT,159.6357,331.98,9.0,Cardio Equipment,Caguas,Puerto Rico,7085.3833,Consumer,PR,725.0,3.0,Footwear,18.262497,-66.37061,Africa,Dijon,South Africa,6943.302,2016-02-29,47340.625,191.0,72.0,0.17,119712.02,99.99,0.48,4.0,399.96,327.98,156.54565,East Africa,Queretaro,COMPLETE,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.99,2016-10-10,Standard Class,1,1,0,224,26,20
PAYMENT,8.044853,98.38,41.0,Accessories,Winnetka,EE. UU.,11938.137,Home Office,OH,43296.83,6.0,Outdoors,40.633114,-81.172745,Europe,Mabopane,Italy,11963.153,2017-06-11,62900.2,823.0,0.0,0.0,153704.47,24.99,0.1,4.0,95.0488,97.34516,7.2348766,Southern Europe,Lombardy,PENDING_PAYMENT,903.56305,43.0,Columbia Men's PFG Anchor Tough T-Shirt,24.99,2017-07-18,Standard Class,0,0,0,37,25,8
